"SRL" "MIG" "GMax" "GMin" "SCI" "RCI" "GER" "MSM*" "est.p.SCI" "est.p.RCI" "est.p.GER" "est.p.MSM*" "GER*" "GERt" "p.Wills"
"tree_5371" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5372" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5373" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5374" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5375" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5376" 4005.7632 7916.823 73192.897 376.1 0.694339622641509 -97.6358213086585 0.896442533719246 0.0475064302940712 4.00686858393974e-05 7.47751905714073e-86 1.9211192068287e-201 0 1 1 0
"tree_5377" 4005.7632 7940.123 73192.897 376.1 0.69622641509434 -98.2174832501332 0.896122552602801 0.047367024415113 2.05201885202801e-05 8.079230805655e-86 4.79103927181367e-201 0 1 1 0
"tree_5378" 4005.7632 7970.023 73192.897 376.1 0.694339622641509 -98.9639078016394 0.895711933058522 0.0471893242968057 4.00686858393974e-05 8.92264862407305e-86 1.54296634272784e-200 0 1 1 0
"tree_5379" 4005.7632 7944.923 73192.897 376.1 0.694339622641509 -98.3373106028834 0.896056633746195 0.0473384071815422 4.00686858393974e-05 8.20906399209289e-86 5.78193568761625e-201 0 1 1 0
"tree_5380" 4005.7632 7937.173 73192.897 376.1 0.694339622641509 -98.1438393562555 0.896163065233424 0.047384629262837 4.00686858393974e-05 8.00045576835864e-86 4.26808743359474e-201 0 1 1 0
"tree_5381" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5382" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5383" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5384" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5385" 4005.7632 7951.023 73192.897 376.1 0.694339622641509 -98.4895911970034 0.895972861865924 0.0473020893034771 4.00686858393974e-05 8.37706729674864e-86 7.34127357922985e-201 0 1 1 0
"tree_5386" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5387" 4005.7632 7893.923 73192.897 376.1 0.692452830188679 -97.064144979913 0.89675702159764 0.0476442448197177 7.63286153605194e-05 6.92971753638616e-86 7.8086792114147e-202 0 1 1 0
"tree_5388" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5389" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5390" 4005.7632 8075.373 73192.897 376.1 0.692452830188679 -101.593868554187 0.894265151486957 0.0465737000631426 7.63286153605194e-05 1.26575137847965e-85 9.2439887682467e-199 0 1 1 0
"tree_5391" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5392" 4005.7632 7942.723 73192.897 376.1 0.694339622641509 -98.2823897328729 0.896086846555473 0.0473515191200801 4.00686858393974e-05 8.1493007914922e-86 5.3046682363855e-201 0 1 1 0
"tree_5393" 4005.7632 7931.223 73192.897 376.1 0.694339622641509 -97.995303366909 0.896244777149426 0.0474201771908317 4.00686858393974e-05 7.84389378098216e-86 3.38021299127908e-201 0 1 1 0
"tree_5394" 4005.7632 7936.773 73192.897 376.1 0.69622641509434 -98.1338537435264 0.896168558471475 0.0473870173683939 2.05201885202801e-05 7.989833555789e-86 4.20170791902323e-201 0 1 1 0
"tree_5395" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5396" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5397" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5398" 4005.7632 7927.123 73192.897 376.1 0.694339622641509 -97.8929508364349 0.896301082839444 0.047444703456727 4.00686858393974e-05 7.73779279636954e-86 2.87814454352046e-201 0 1 1 0
"tree_5399" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5400" 4005.7632 7915.623 73192.897 376.1 0.692452830188679 -97.605864470471 0.896459013433398 0.0475136322182095 7.63286153605194e-05 7.44776957099864e-86 1.83268994873559e-201 0 1 1 0
"tree_5401" 4005.7632 7923.723 73192.897 376.1 0.692452830188679 -97.8080731282369 0.896347775362874 0.0474650615626013 7.63286153605194e-05 7.65089322812228e-86 2.51872980097751e-201 0 1 1 0
"tree_5402" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5403" 4005.7632 7929.123 73192.897 376.1 0.692452830188679 -97.9428789000808 0.896273616649192 0.0474327362559516 7.63286153605194e-05 7.78936933639628e-86 3.11300883118602e-201 0 1 1 0
"tree_5404" 4005.7632 7917.623 73192.897 376.1 0.692452830188679 -97.6557925341169 0.896431547243145 0.0475016302241216 7.63286153605194e-05 7.49741786536478e-86 1.9824236708646e-201 0 1 1 0
"tree_5405" 4005.7632 7945.123 73192.897 376.1 0.694339622641509 -98.342303409248 0.896053887127169 0.0473372155471979 4.00686858393974e-05 8.21451863868912e-86 5.8273916891536e-201 0 1 1 0
"tree_5406" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5407" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5408" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5409" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5410" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5411" 4005.7632 7938.273 73192.897 376.1 0.694339622641509 -98.1712997912608 0.896147958828785 0.0473780632134974 4.00686858393974e-05 8.02973953650036e-86 4.45607374748792e-201 0 1 1 0
"tree_5412" 4005.7632 7921.323 73192.897 376.1 0.694339622641509 -97.7481594518618 0.896380734791177 0.0474794425123177 4.00686858393974e-05 7.59013908353778e-86 2.2923296863198e-201 0 1 1 0
"tree_5413" 4005.7632 7920.123 73192.897 376.1 0.692452830188679 -97.7182026136743 0.896397214505329 0.0474866362555228 7.63286153605194e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5414" 4005.7632 7932.823 73192.897 376.1 0.694339622641509 -98.0352458178257 0.896222804197224 0.0474106128423639 4.00686858393974e-05 7.88569158066865e-86 3.59904690513956e-201 0 1 1 0
"tree_5415" 4005.7632 7913.923 73192.897 376.1 0.692452830188679 -97.5634256163719 0.896482359695113 0.0475238386827873 7.63286153605194e-05 7.40582644096606e-86 1.71432123136131e-201 0 1 1 0
"tree_5416" 4005.7632 7921.323 73192.897 376.1 0.694339622641509 -97.7481594518618 0.896380734791177 0.0474794425123177 4.00686858393974e-05 7.59013908353778e-86 2.2923296863198e-201 0 1 1 0
"tree_5417" 4005.7632 7921.323 73192.897 376.1 0.694339622641509 -97.7481594518618 0.896380734791177 0.0474794425123177 4.00686858393974e-05 7.59013908353778e-86 2.2923296863198e-201 0 1 1 0
"tree_5418" 4005.7632 7932.823 73192.897 376.1 0.694339622641509 -98.0352458178257 0.896222804197224 0.0474106128423639 4.00686858393974e-05 7.88569158066865e-86 3.59904690513956e-201 0 1 1 0
"tree_5419" 4005.7632 7886.623 73192.897 376.1 0.692452830188679 -96.8819075476055 0.896857273192063 0.0476883451890625 7.63286153605194e-05 6.76365006562049e-86 5.85803310343351e-202 0 1 1 0
"tree_5420" 4005.7632 7893.123 73192.897 376.1 0.692452830188679 -97.0441737544546 0.896768008073742 0.0476490737569907 7.63286153605194e-05 6.91132172016923e-86 7.56663116321516e-202 0 1 1 0
"tree_5421" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5422" 4005.7632 7997.823 73192.897 376.1 0.694339622641509 -99.6579078863174 0.895330153014009 0.0470252967588805 4.00686858393974e-05 9.7854066616112e-86 4.56285622708704e-200 0 1 1 0
"tree_5423" 4005.7632 7915.653 73192.897 376.1 0.692452830188679 -97.6066133914257 0.896458601440544 0.0475134521434934 7.63286153605194e-05 7.44851186741276e-86 1.83485040146084e-201 0 1 1 0
"tree_5424" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5425" 4005.7632 8012.823 73192.897 376.1 0.69622641509434 -100.032368363662 0.895124156587113 0.0469372654306728 2.05201885202801e-05 1.02849823356386e-85 8.18016611458042e-200 0 1 1 0
"tree_5426" 4005.7632 7958.723 73192.897 376.1 0.69622641509434 -98.6818142420401 0.89586711703345 0.0472563249154418 2.05201885202801e-05 8.59404210911745e-86 9.92151135209554e-201 0 1 1 0
"tree_5427" 4005.7632 7967.323 73192.897 376.1 0.69622641509434 -98.8965049157175 0.895749012415363 0.0472053160139234 2.05201885202801e-05 8.84301018094321e-86 1.38852315894672e-200 0 1 1 0
"tree_5428" 4005.7632 7948.523 73192.897 376.1 0.694339622641509 -98.427181117446 0.89600719460374 0.0473169669383859 4.00686858393974e-05 8.30780268945808e-86 6.65702057570722e-201 0 1 1 0
"tree_5429" 4005.7632 7970.223 73192.897 376.1 0.69622641509434 -98.968900608004 0.895709186439497 0.0471881401561788 2.05201885202801e-05 8.92857614617556e-86 1.55506588996782e-200 0 1 1 0
"tree_5430" 4005.7632 7988.123 73192.897 376.1 0.69622641509434 -99.4157567776348 0.895463364036735 0.047082399707666 2.05201885202801e-05 9.47531031205262e-86 3.12670265428262e-200 0 1 1 0
"tree_5431" 4005.7632 7988.123 73192.897 376.1 0.69622641509434 -99.4157567776348 0.895463364036735 0.047082399707666 2.05201885202801e-05 9.47531031205262e-86 3.12670265428262e-200 0 1 1 0
"tree_5432" 4005.7632 7976.623 73192.897 376.1 0.69622641509434 -99.1286704116709 0.895621294630688 0.0471502790090493 2.05201885202801e-05 9.12034486089064e-86 1.99649227245563e-200 0 1 1 0
"tree_5433" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5434" 4005.7632 7924.023 73192.897 376.1 0.69622641509434 -97.8155623377837 0.896343655434336 0.0474632645564002 2.05201885202801e-05 7.6585215210621e-86 2.54855460990288e-201 0 1 1 0
"tree_5435" 4005.7632 7919.423 73192.897 376.1 0.694339622641509 -97.7007277913982 0.896406827671917 0.0474908336124993 4.00686858393974e-05 7.54238350766177e-86 2.12758681977036e-201 0 1 1 0
"tree_5436" 4005.7632 7915.523 73192.897 376.1 0.694339622641509 -97.6033680672887 0.89646038674291 0.0475142324771212 4.00686858393974e-05 7.44529578246345e-86 1.82550674771745e-201 0 1 1 0
"tree_5437" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5438" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5439" 4005.7632 7912.223 73192.897 376.1 0.694339622641509 -97.5209867622729 0.896505705956828 0.0475340495332348 4.00686858393974e-05 7.36411891282327e-86 1.60357918296883e-201 0 1 1 0
"tree_5440" 4005.7632 7886.623 73192.897 376.1 0.692452830188679 -96.8819075476055 0.896857273192063 0.0476883451890625 7.63286153605194e-05 6.76365006562049e-86 5.85803310343351e-202 0 1 1 0
"tree_5441" 4005.7632 7921.323 73192.897 376.1 0.694339622641509 -97.7481594518618 0.896380734791177 0.0474794425123177 4.00686858393974e-05 7.59013908353778e-86 2.2923296863198e-201 0 1 1 0
"tree_5442" 4005.7632 7891.163 73192.897 376.1 0.692452830188679 -96.9952442520816 0.896794924940189 0.0476609087912644 7.63286153605194e-05 6.86645756120979e-86 7.0047731252709e-202 0 1 1 0
"tree_5443" 4005.7632 8064.943 73192.897 376.1 0.69622641509434 -101.333493702274 0.894408387669125 0.046633931572734 2.05201885202801e-05 1.22270144201812e-85 6.17613654780041e-199 0 1 1 0
"tree_5444" 4005.7632 7924.973 73192.897 376.1 0.694339622641509 -97.8392781680155 0.896330608993966 0.0474575749343247 4.00686858393974e-05 7.68272786505529e-86 2.64534347503649e-201 0 1 1 0
"tree_5445" 4005.7632 7924.623 73192.897 376.1 0.69622641509434 -97.8305407568775 0.89633541557726 0.0474596709521702 2.05201885202801e-05 7.67380087275135e-86 2.60926509430254e-201 0 1 1 0
"tree_5446" 4005.7632 7936.123 73192.897 376.1 0.69622641509434 -98.1176271228414 0.896177484983307 0.0473908985533616 2.05201885202801e-05 7.9726024538158e-86 4.09603036876277e-201 0 1 1 0
"tree_5447" 4005.7632 8043.963 73192.897 376.1 0.694339622641509 -100.809748314628 0.894696508004877 0.0467555606608335 4.00686858393974e-05 1.14047948012645e-85 2.74070850129403e-199 0 1 1 0
"tree_5448" 4005.7632 8043.963 73192.897 376.1 0.694339622641509 -100.809748314628 0.894696508004877 0.0467555606608335 4.00686858393974e-05 1.14047948012645e-85 2.74070850129403e-199 0 1 1 0
"tree_5449" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5450" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5451" 4005.7632 7936.823 73192.897 376.1 0.69622641509434 -98.1351019451175 0.896167871816718 0.0473867188420354 2.05201885202801e-05 7.99116056270461e-86 4.20994871474427e-201 0 1 1 0
"tree_5452" 4005.7632 7900.723 73192.897 376.1 0.694339622641509 -97.233900396309 0.896663636550781 0.0476032383365421 4.00686858393974e-05 7.08806688814292e-86 1.02039980269017e-201 0 1 1 0
"tree_5453" 4005.7632 7993.423 73192.897 376.1 0.69622641509434 -99.5480661462964 0.895390578632565 0.0470511819529631 2.05201885202801e-05 9.64350951993343e-86 3.84411845669619e-200 0 1 1 0
"tree_5454" 4005.7632 8396.823 73192.897 376.1 0.69622641509434 -109.618556583674 0.889850648058579 0.044790750025337 2.05201885202801e-05 3.67152852385464e-85 1.88800589342101e-193 0 1 1 0
"tree_5455" 4005.7632 7951.023 73192.897 376.1 0.694339622641509 -98.4895911970034 0.895972861865924 0.0473020893034771 4.00686858393974e-05 8.37706729674864e-86 7.34127357922985e-201 0 1 1 0
"tree_5456" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5457" 4005.7632 7996.423 73192.897 376.1 0.694339622641509 -99.6229582417653 0.895349379347186 0.0470335298670418 4.00686858393974e-05 9.74003312787893e-86 4.3207078141449e-200 0 1 1 0
"tree_5458" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5459" 4005.7632 7962.523 73192.897 376.1 0.694339622641509 -98.7766775629673 0.89581493127197 0.0472337725115519 4.00686858393974e-05 8.70317727750377e-86 1.15104995620902e-200 0 1 1 0
"tree_5460" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5461" 4005.7632 7912.223 73192.897 376.1 0.694339622641509 -97.5209867622729 0.896505705956828 0.0475340495332348 4.00686858393974e-05 7.36411891282327e-86 1.60357918296883e-201 0 1 1 0
"tree_5462" 4005.7632 8004.323 73192.897 376.1 0.694339622641509 -99.8201740931666 0.895240887895687 0.04698710934079 4.00686858393974e-05 9.99884673911199e-86 5.87685148936723e-200 0 1 1 0
"tree_5463" 4005.7632 8009.323 73192.897 376.1 0.694339622641509 -99.9449942522814 0.895172222420055 0.0469577765811168 4.00686858393974e-05 1.01661857967236e-85 7.13904967889827e-200 0 1 1 0
"tree_5464" 4005.7632 8009.323 73192.897 376.1 0.694339622641509 -99.9449942522814 0.895172222420055 0.0469577765811168 4.00686858393974e-05 1.01661857967236e-85 7.13904967889827e-200 0 1 1 0
"tree_5465" 4005.7632 7931.623 73192.897 376.1 0.694339622641509 -98.0052889796382 0.896239283911376 0.0474177857419597 4.00686858393974e-05 7.85432246853283e-86 3.43364459145e-201 0 1 1 0
"tree_5466" 4005.7632 7920.123 73192.897 376.1 0.694339622641509 -97.7182026136743 0.896397214505329 0.0474866362555228 4.00686858393974e-05 7.55994269947659e-86 2.18686058199644e-201 0 1 1 0
"tree_5467" 4005.7632 8101.483 73192.897 376.1 0.688679245283019 -102.245679425084 0.893906580373207 0.0464235992348561 0.000257393643610725 1.38026633490287e-85 2.53223728097824e-198 0 1 1 0
"tree_5468" 4005.7632 8095.933 73192.897 376.1 0.688679245283019 -102.107129048467 0.893982799051159 0.0464554239764583 0.000257393643610725 1.35509013097996e-85 2.04443345244551e-198 0 1 1 0
"tree_5469" 4005.7632 8107.433 73192.897 376.1 0.688679245283019 -102.394215414431 0.893824868457205 0.0463895292135008 0.000257393643610725 1.40777542883844e-85 3.18475847192726e-198 0 1 1 0
"tree_5470" 4005.7632 8107.433 73192.897 376.1 0.688679245283019 -102.394215414431 0.893824868457205 0.0463895292135008 0.000257393643610725 1.40777542883844e-85 3.18475847192726e-198 0 1 1 0
